bmi,gestational_week,pred_y
25,11.0,0.07418101249491199
25,11.117647058823529,0.07420799525012407
25,11.235294117647058,0.07423937438668174
25,11.352941176470589,0.07427515502601205
25,11.470588235294118,0.07431534300876648
25,11.588235294117647,0.07435994489610716
25,11.705882352941176,0.07440896797115094
25,11.823529411764707,0.07446242024057213
25,11.941176470588236,0.07452031043636373
25,12.058823529411764,0.07458264801775707
25,12.176470588235293,0.07464944317330095
25,12.294117647058824,0.07472070682309946
25,12.411764705882353,0.07479645062120938
25,12.529411764705882,0.07487668695819728
25,12.647058823529411,0.07496142896385648
25,12.764705882352942,0.07505069051008417
25,12.882352941176471,0.07514448621391917
25,13.0,0.07524283144074023
25,13.117647058823529,0.07534574230762588
25,13.235294117647058,0.07545323568687504
25,13.352941176470589,0.07556532920969011
25,13.470588235294118,0.07568204127002168
25,13.588235294117647,0.07580339102857592
25,13.705882352941178,0.07592939841698476
25,13.823529411764707,0.07606008414213916
25,13.941176470588236,0.07619546969068616
25,14.058823529411764,0.07633557733368948
25,14.176470588235293,0.07648043013145475
25,14.294117647058822,0.07663005193851935
25,14.411764705882353,0.07678446740880707
25,14.529411764705882,0.07694370200094854
25,14.647058823529411,0.07710778198376708
25,14.764705882352942,0.07727673444193107
25,14.882352941176471,0.07745058728177251
25,15.0,0.07762936923727261
25,15.117647058823529,0.07781310987621459
25,15.235294117647058,0.07800183960650411
25,15.352941176470587,0.07819558968265716
25,15.470588235294118,0.07839439221245668
25,15.588235294117647,0.07859828016377718
25,15.705882352941178,0.07880728737157831
25,15.823529411764707,0.07902144854506721
25,15.941176470588236,0.07924079927503029
25,16.058823529411764,0.07946537604133418
25,16.176470588235293,0.07969521622059629
25,16.294117647058822,0.07993035809402499
25,16.411764705882355,0.08017084085542989
25,16.529411764705884,0.08041670461940136
25,16.647058823529413,0.08066799042966044
25,16.764705882352942,0.08092474026757854
25,16.88235294117647,0.08118699706086674
25,17.0,0.08145480469243478
25,17.11764705882353,0.08172820800941977
25,17.235294117647058,0.08200725283238412
25,17.352941176470587,0.0822919859646822
25,17.470588235294116,0.08258245520199613
25,17.588235294117645,0.08287870934203942
25,17.705882352941178,0.08318079819442853
25,17.823529411764707,0.08348877259072178
25,17.941176470588236,0.0838026843946244
25,18.058823529411764,0.08412258651236001
25,18.176470588235293,0.08444853290320639
25,18.294117647058822,0.08478057859019596
25,18.411764705882355,0.0851187796709789
25,18.529411764705884,0.08546319332884857
25,18.647058823529413,0.0858138778439273
25,18.764705882352942,0.08617089260451183
25,18.88235294117647,0.08653429811857652
25,19.0,0.08690415602543275
25,19.11764705882353,0.08728052910754289
25,19.235294117647058,0.08766348130248723
25,19.352941176470587,0.0880530777150811
25,19.470588235294116,0.08844938462964055
25,19.588235294117645,0.08885246952239444
25,19.705882352941174,0.08926240107403952
25,19.823529411764707,0.08967924918243667
25,19.941176470588236,0.09010308497544534
25,20.058823529411764,0.09053398082389218
25,20.176470588235293,0.09097201035467198
25,20.294117647058826,0.091417248463976
25,20.411764705882355,0.0918697713306452
25,20.529411764705884,0.09232965642964346
25,20.647058823529413,0.09279698254564701
25,20.764705882352942,0.09327182978674571
25,20.88235294117647,0.09375427959825106
25,21.0,0.09424441477660657
25,21.11764705882353,0.09474231948339419
25,21.235294117647058,0.09524807925943278
25,21.352941176470587,0.09576178103896062
25,21.470588235294116,0.0962835131638981
25,21.588235294117645,0.09681336539818211
25,21.705882352941174,0.09735142894216643
25,21.823529411764707,0.09789779644708017
25,21.941176470588236,0.09845256202953719
25,22.058823529411764,0.09901582128608817
25,22.176470588235293,0.09958767130780695
25,22.294117647058822,0.10016821069490227
25,22.411764705882355,0.10075753957134607
25,22.529411764705884,0.10135575959950789
25,22.647058823529413,0.10196297399478618
25,22.764705882352942,0.10257928754022475
25,22.88235294117647,0.10320480660110447
25,23.0,0.10383963913949718
25,23.11764705882353,0.1044838947287711
25,23.235294117647058,0.10513768456803377
25,23.352941176470587,0.10580112149650008
25,23.470588235294116,0.10647432000777075
25,23.588235294117645,0.10715739626400778
25,23.705882352941174,0.10785046810999074
25,23.823529411764707,0.10855365508703842
25,23.941176470588236,0.10926707844678031
25,24.058823529411764,0.10999086116475938
25,24.176470588235293,0.11072512795384935
25,24.294117647058822,0.11147000527746778
25,24.411764705882355,0.11222562136256509
25,24.529411764705884,0.11299210621237024
25,24.647058823529413,0.11376959161887237
25,24.764705882352942,0.11455821117501483
25,24.88235294117647,0.11535810028658215
25,25.0,0.11616939618375402
30,11.0,0.06337027654804611
30,11.117647058823529,0.06345148771719816
30,11.235294117647058,0.06353659415628081
30,11.352941176470589,0.06362561020712917
30,11.470588235294118,0.06371855087804953
30,11.588235294117647,0.06381543184734868
30,11.705882352941176,0.06391626946701882
30,11.823529411764707,0.06402108076657845
30,11.941176470588236,0.06412988345707064
30,12.058823529411764,0.06424269593521811
30,12.176470588235293,0.06435953728773687
30,12.294117647058824,0.06448042729580841
30,12.411764705882353,0.0646053864397115
30,12.529411764705882,0.06473443590361407
30,12.647058823529411,0.06486759758052592
30,12.764705882352942,0.06500489407741324
30,12.882352941176471,0.06514634872047512
30,13.0,0.0652919855605836
30,13.117647058823529,0.06544182937888737
30,13.235294117647058,0.06559590569257996
30,13.352941176470589,0.06575424076083372
30,13.470588235294118,0.06591686159089968
30,13.588235294117647,0.0660837959443747
30,13.705882352941178,0.06625507234363637
30,13.823529411764707,0.06643072007844628
30,13.941176470588236,0.06661076921272327
30,14.058823529411764,0.06679525059148646
30,14.176470588235293,0.06698419584796945
30,14.294117647058822,0.06717763741090672
30,14.411764705882353,0.06737560851199213
30,14.529411764705882,0.06757814319351142
30,14.647058823529411,0.06778527631614865
30,14.764705882352942,0.06799704356696784
30,14.882352941176471,0.06821348146757025
30,15.0,0.06843462738242846
30,15.117647058823529,0.06866051952739752
30,15.235294117647058,0.06889119697840429
30,15.352941176470587,0.06912669968031525
30,15.470588235294118,0.06936706845598392
30,15.588235294117647,0.06961234501547826
30,15.705882352941178,0.06986257196548865
30,15.823529411764707,0.07011779281891697
30,15.941176470588236,0.07037805200464782
30,16.058823529411764,0.07064339487750164
30,16.176470588235293,0.07091386772837084
30,16.294117647058822,0.07118951779453893
30,16.411764705882355,0.07147039327018335
30,16.529411764705884,0.071756543317062
30,16.647058823529413,0.07204801807538402
30,16.764705882352942,0.07234486867486502
30,16.88235294117647,0.07264714724596652
30,17.0,0.07295490693131997
30,17.11764705882353,0.07326820189733572
30,17.235294117647058,0.07358708734599594
30,17.352941176470587,0.0739116195268321
30,17.470588235294116,0.07424185574908658
30,17.588235294117645,0.0745778543940576
30,17.705882352941178,0.07491967492762794
30,17.823529411764707,0.07526737791297594
30,17.941176470588236,0.07562102502346871
30,18.058823529411764,0.07598067905573652
30,18.176470588235293,0.07634640394292783
30,18.294117647058822,0.07671826476814318
30,18.411764705882355,0.0770963277780476
30,18.529411764705884,0.07748066039665974
30,18.647058823529413,0.07787133123931629
30,18.764705882352942,0.07826841012681043
30,18.88235294117647,0.0786719680997018
30,19.0,0.07908207743279688
30,19.11764705882353,0.0794988116497969
30,19.235294117647058,0.07992224553811134
30,19.352941176470587,0.08035245516383449
30,19.470588235294116,0.08078951788688198
30,19.588235294117645,0.08123351237628454
30,19.705882352941174,0.08168451862563589
30,19.823529411764707,0.08214261796869085
30,19.941176470588236,0.08260789309511071
30,20.058823529411764,0.08308042806635084
30,20.176470588235293,0.08356030833168746
30,20.294117647058826,0.08404762074437787
30,20.411764705882355,0.0845424535779505
30,20.529411764705884,0.08504489654261847
30,20.647058823529413,0.08555504080181198
30,20.764705882352942,0.0860729789888233
30,20.88235294117647,0.08659880522355834
30,21.0,0.08713261512938854
30,21.11764705882353,0.0876745058500951
30,21.235294117647058,0.08822457606689992
30,21.352941176470587,0.08878292601557351
30,21.470588235294116,0.08934965750361377
30,21.588235294117645,0.08992487392748517
30,21.705882352941174,0.09050868028991046
30,21.823529411764707,0.0911011832172047
30,21.941176470588236,0.09170249097664192
30,22.058823529411764,0.0923127134938435
30,22.176470588235293,0.09293196237017752
30,22.294117647058822,0.0935603509001568
30,22.411764705882355,0.09419799408882391
30,22.529411764705884,0.09484500866911007
30,22.647058823529413,0.09550151311915445
30,22.764705882352942,0.09616762767956952
30,22.88235294117647,0.09684347437063807
30,23.0,0.09752917700942601
30,23.11764705882353,0.09822486122679497
30,23.235294117647058,0.09893065448429761
30,23.352941176470587,0.09964668609093827
30,23.470588235294116,0.10037308721977949
30,23.588235294117645,0.10110999092437702
30,23.705882352941174,0.10185753215502058
30,23.823529411764707,0.10261584777476171
30,23.941176470588236,0.10338507657520567
30,24.058823529411764,0.10416535929204439
30,24.176470588235293,0.10495683862030752
30,24.294117647058822,0.10575965922930641
30,24.411764705882355,0.10657396777724473
30,24.529411764705884,0.1073999129254701
30,24.647058823529413,0.1082376453523385
30,24.764705882352942,0.10908731776666153
30,24.88235294117647,0.10994908492070825
30,25.0,0.11082310362272899
35,11.0,0.05404307132998973
35,11.117647058823529,0.05416292644378748
35,11.235294117647058,0.05428630943695674
35,11.352941176470589,0.05441324187151223
35,11.470588235294118,0.05454374595050549
35,11.588235294117647,0.054677844523559255
35,11.705882352941176,0.05481556109256049
35,11.823529411764707,0.05495691981751322
35,11.941176470588236,0.05510194552255182
35,12.058823529411764,0.055250663702116364
35,12.176470588235293,0.055403100527291214
35,12.294117647058824,0.0555592828523075
35,12.411764705882353,0.055719238221211734
35,12.529411764705882,0.055882994874700574
35,12.647058823529411,0.05605058175712402
35,12.764705882352942,0.056222028523657666
35,12.882352941176471,0.05639736554764542
35,13.0,0.05657662392811429
35,13.117647058823529,0.05675983549746215
35,13.235294117647058,0.05694703282931966
35,13.352941176470589,0.057138249246588446
35,13.470588235294118,0.057333518829655795
35,13.588235294117647,0.057532876424788
35,13.705882352941178,0.05773635765270332
35,13.823529411764707,0.05794399891732584
35,13.941176470588236,0.05815583741472178
35,14.058823529411764,0.05837191114221935
35,14.176470588235293,0.05859225890771348
35,14.294117647058822,0.05881692033915714
35,14.411764705882353,0.05904593589423968
35,14.529411764705882,0.05927934687025442
35,14.647058823529411,0.059517195414156246
35,14.764705882352942,0.05975952453281043
35,14.882352941176471,0.06000637810343416
35,15.0,0.06025780088423194
35,15.117647058823529,0.06051383852522579
35,15.235294117647058,0.060774537579281813
35,15.352941176470587,0.06103994551333393
35,15.470588235294118,0.061310110719806
35,15.588235294117647,0.061585082528233456
35,15.705882352941178,0.061864911217085476
35,15.823529411764707,0.062149648025788214
35,15.941176470588236,0.06243934516695105
35,16.058823529411764,0.06273405583879546
35,16.176470588235293,0.06303383423778824
35,16.294117647058822,0.0633387355714796
35,16.411764705882355,0.06364881607154665
35,16.529411764705884,0.0639641330070428
35,16.647058823529413,0.06428474469785435
35,16.764705882352942,0.0646107105283637
35,16.88235294117647,0.06494209096132038
35,17.0,0.0652789475519196
35,17.11764705882353,0.06562134296208903
35,17.235294117647058,0.06596934097498347
35,17.352941176470587,0.06632300650968763
35,17.470588235294116,0.06668240563612664
35,17.588235294117645,0.06704760559018434
35,17.705882352941178,0.06741867478902865
35,17.823529411764707,0.06779568284664365
35,17.941176470588236,0.06817870058956767
35,18.058823529411764,0.06856780007283632
35,18.176470588235293,0.06896305459612996
35,18.294117647058822,0.0693645387201239
35,18.411764705882355,0.06977232828304002
35,18.529411764705884,0.07018650041739893
35,18.647058823529413,0.07060713356696983
35,18.764705882352942,0.07103430750391727
35,18.88235294117647,0.0714681033461415
35,19.0,0.07190860357481094
35,19.11764705882353,0.07235589205208358
35,19.235294117647058,0.0728100540390146
35,19.352941176470587,0.07327117621364677
35,19.470588235294116,0.07373934668928077
35,19.588235294117645,0.07421465503292089
35,19.705882352941174,0.07469719228389265
35,19.823529411764707,0.07518705097262762
35,19.941176470588236,0.07568432513961115
35,20.058823529411764,0.07618911035448724
35,20.176470588235293,0.07670150373531603
35,20.294117647058826,0.07722160396797696
35,20.411764705882355,0.07774951132571285
35,20.529411764705884,0.0782853276888069
35,20.647058823529413,0.07882915656438608
35,20.764705882352942,0.079381103106344
35,20.88235294117647,0.07994127413537425
35,21.0,0.08050977815910634
35,21.11764705882353,0.08108672539233529
35,21.235294117647058,0.0816722277773353
35,21.352941176470587,0.08226639900424687
35,21.470588235294116,0.08286935453152822
35,21.588235294117645,0.08348121160645788
35,21.705882352941174,0.08410208928567814
35,21.823529411764707,0.08473210845576626
35,21.941176470588236,0.08537139185382006
35,22.058823529411764,0.08602006408804481
35,22.176470588235293,0.0866782516583262
35,22.294117647058822,0.08734608297677389
35,22.411764705882355,0.0880236883882211
35,22.529411764705884,0.08871120019066084
35,22.647058823529413,0.08940875265560398
35,22.764705882352942,0.09011648204833812
35,22.88235294117647,0.09083452664806925
35,23.0,0.09156302676792576
35,23.11764705882353,0.09230212477480285
35,23.235294117647058,0.09305196510902557
35,23.352941176470587,0.09381269430380754
35,23.470588235294116,0.09458446100447987
35,23.588235294117645,0.0953674159874663
35,23.705882352941174,0.09616171217897712
35,23.823529411764707,0.09696750467339423
35,23.941176470588236,0.09778495075131925
